Rank,Name,Course,Category
265,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,Open
266,College of Medical Sciences  New Delhi Dilshad Garden  Delhi (NCT)  110095,MBBS,Open
267,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,EWS
268,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,Open
269,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,Open
270,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
271,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
272,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
273,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
274,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,Open
275,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,EWS
276,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
277,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,Open
278,MEDICAL COLLEGE  AHMEDABAD B J Medical College  New Civil Hospital,MBBS,Open
279,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
280,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
281,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
282,MEDICAL COLLEGE AND HOSPITAL  CHANDIGAR GOVERNMENT,MBBS,Open
283,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
284,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
285,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
286,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,SC
287,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
288,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
289,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
290,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,OBC
291,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
292,MEDICAL COLLEGE  CHENNAI MADRAS MEDICAL COLLEGE,MBBS,Open
293,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,OBC
294,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
295,INST.OF MED.SCIENCES  BHU VARANASI Institute of Medical Sciences  Banaras,MBBS,Open
296,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
297,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
298,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
299,AIIMS  New Delhi AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI,MBBS,SC
300,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,OBC
301,AIIMS  New Delhi AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI,MBBS,SC
302,College of Medical Sciences  New Delhi Dilshad Garden  Delhi (NCT)  110095,MBBS,Open
303,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
304,College of Medical Sciences  New Delhi Dilshad Garden  Delhi (NCT)  110095,MBBS,Open
305,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
306,Mahavir Medical College and Safdarjung Hospital New Delhi ,MBBS,OBC
307,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
308,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
309,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
310,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
311,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
312,MEDICAL COLLEGE AND HOSPITAL  CHANDIGAR GOVERNMENT,MBBS,Open
313,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
314,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
315,MEDICAL COLLEGE  AHMEDABAD B J Medical College  New Civil Hospital,MBBS,Open
316,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
317,G.S. MEDICAL COLLEGE  MUMBAI ACHARYA DONDE MARG PAREL,MBBS,Open
318,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
319,COLLEGE THIRUVANANTHAPURAM OFFICE OF THE,MBBS,Open
320,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
321,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,EWS
322,AIIMS Mangalagiri  ALL INDIA INSTITUTE OF MEDICAL SCIENCES,MBBS,Open
323,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
324,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
325,MEDICAL COLLEGE  AHMEDABAD B J Medical College  New Civil Hospital,MBBS,Open
327,Mahavir Medical College and Safdarjung Hospital New Delhi ,MBBS,EWS
328,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
329,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,OBC
330,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
331,G.S. MEDICAL COLLEGE  MUMBAI ACHARYA DONDE MARG PAREL,MBBS,Open
332,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
333,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
334,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,OBC
335,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
336,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
337,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
338,Mahavir Medical College and Safdarjung Hospital New Delhi ,MBBS,EWS
339,AIIMS Mangalagiri  ALL INDIA INSTITUTE OF MEDICAL SCIENCES,MBBS,Open
340,Bihari Vajpayee Institute of Medical Sciences & DR RML HOSPITAL  NEW,MBBS,EWS
341,AIIMS  Nagpur PLOT NO 2 SECTOR 20 MIHAN NAGPUR  Maharashtra  441108,MBBS,Open
343,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
344,MEDICAL COLLEGE AND HOSPITAL  CHANDIGAR GOVERNMENT,MBBS,Open
345,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
346,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
347,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
348,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
349,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,EWS
350,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,OBC
351,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
352,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
353,AIIMS  New Delhi AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI,MBBS,SC
354,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
355,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
356,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
357,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
358,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
359,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
360,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
361,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
362,COLLEGE THIRUVANANTHAPURAM OFFICE OF THE,MBBS,Open
363,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
364,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
365,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
366,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
367,Medical College  Manipal Univ.  Manipal Madhav Nagar  Manipal  Karnataka,MBBS,Open
368,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
369,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
370,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
371,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
372,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
373,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
374,AIIMS  New Delhi AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI,MBBS,SC
375,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
376,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
377,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
378,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,OBC
379,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
380,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
381,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,OBC
382,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
383,INST.OF MED.SCIENCES  BHU VARANASI Institute of Medical Sciences  Banaras,MBBS,Open
384,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
385,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
386,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
387,MEDICAL COLLEGE  AHMEDABAD B J Medical College  New Civil Hospital,MBBS,Open
388,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
389,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
390,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
391,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
392,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
393,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
394,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
395,Bihari Vajpayee Institute of Medical Sciences & DR RML HOSPITAL  NEW,MBBS,EWS
396,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
397,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,OBC
398,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
399,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
400,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
401,MEDICAL COLLEGE AND HOSPITAL  CHANDIGAR GOVERNMENT,MBBS,Open
402,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
404,Mahavir Medical College and Safdarjung Hospital New Delhi ,MBBS,OBC
405,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
406,G.S. MEDICAL COLLEGE  MUMBAI ACHARYA DONDE MARG PAREL,MBBS,Open
407,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
408,MEDICAL COLLEGE  KOTTAYAM GANDHINAGAR P O,MBBS,Open
409,PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,Open
410,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
411,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
412,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
413,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
414,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
415,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
416,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
417,Medical College and Research Institute K R ROAD FORT BENGALURU ,MBBS,Open
418,Medical College Musheerabad Secunderabad MUSHEERABAD ,MBBS,Open
419,MEDICAL COLLEGE  CHENNAI MADRAS MEDICAL COLLEGE,MBBS,Open
420,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
421,Mahavir Medical College and Safdarjung Hospital New Delhi ,MBBS,OBC
422,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
423,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
424,AIIMS Mangalagiri  ALL INDIA INSTITUTE OF MEDICAL SCIENCES,MBBS,Open
425,MEDICAL COLLEGE  AHMEDABAD B J Medical College  New Civil Hospital,MBBS,Open
426,College of Medical Sciences  New Delhi Dilshad Garden  Delhi (NCT)  110095,MBBS,EWS
427,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
428,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
429,Mahavir Medical College and Safdarjung Hospital New Delhi ,MBBS,OBC
430,Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi ,MBBS,Open
431,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
432,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
433,G.S. MEDICAL COLLEGE  MUMBAI ACHARYA DONDE MARG PAREL,MBBS,Open
434,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
435,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
436,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
437,Mahavir Medical College and Safdarjung Hospital New Delhi ,MBBS,OBC
438,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
439,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
440,College of Medical Sciences  New Delhi Dilshad Garden  Delhi (NCT)  110095,MBBS,EWS
441,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
442,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
443,INST. OF MEDICAL SC. HUBLI VIDYANAGAR HUBBALLI  Karnataka ,MBBS,Open
444,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
445,AIIMS  New Delhi AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI,MBBS,ST
446,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
447,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
448,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
449,MEDICAL COLLEGE  AHMEDABAD B J Medical College  New Civil Hospital,MBBS,Open
450,MEDICAL COLLEGE  AHMEDABAD B J Medical College  New Civil Hospital,MBBS,Open
451,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
452,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
453,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
454,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
455,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
456,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
457,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
458,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
459,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
460,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
461,Mahavir Medical College and Safdarjung Hospital New Delhi ,MBBS,OBC
462,MEDICAL COLLEGE  KOTTAYAM GANDHINAGAR P O,MBBS,Open
463,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
464,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
465,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
466,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
467,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
468,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
469,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
470,INST.OF MED.SCIENCES  BHU VARANASI Institute of Medical Sciences  Banaras,MBBS,Open
471,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
472,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
473,College of Medical Sciences  New Delhi Dilshad Garden  Delhi (NCT)  110095,MBBS,OBC
474,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
475,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
476,AIIMS  Rishikesh  ALL INDIA INSTITUTE OF MEDICAL SCIENCES  RISHIKESH,MBBS,Open
477,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
478,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
479,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,EWS
480,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
481,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
482,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
483,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
484,Government Medical College  Pune Sassoon Hospital Compound  Near Pune,MBBS,Open
485,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,Open
486,AIIMS  New Delhi AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI,MBBS,SC
487,B.S.A. Medical College  Delhi DR.BABA SAHEB AMBEDKAR MEDICAL COLLEGE,MBBS,Open
488,Bihari Vajpayee Institute of Medical Sciences & DR RML HOSPITAL  NEW,MBBS,OBC
489,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
490,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
491,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,Open
492,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
493,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
494,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
495,AIIMS  Nagpur PLOT NO 2 SECTOR 20 MIHAN NAGPUR  Maharashtra  441108,MBBS,Open
496,AIIMS  Patna Phulwarisharif  Patna  Bihar-801507  Bihar  801507,MBBS,Open
497,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,Open
498,Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi ,MBBS,Open
499,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
500,Medical College and Research Institute K R ROAD FORT BENGALURU ,MBBS,Open
501,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,OBC
502,AIIMS  Rishikesh  ALL INDIA INSTITUTE OF MEDICAL SCIENCES  RISHIKESH,MBBS,Open
503,AIIMS  Rishikesh  ALL INDIA INSTITUTE OF MEDICAL SCIENCES  RISHIKESH,MBBS,Open
504,AIIMS  Rishikesh  ALL INDIA INSTITUTE OF MEDICAL SCIENCES  RISHIKESH,MBBS,Open
505,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
506,AIIMS  Rishikesh  ALL INDIA INSTITUTE OF MEDICAL SCIENCES  RISHIKESH,MBBS,Open
507,AIIMS  Nagpur PLOT NO 2 SECTOR 20 MIHAN NAGPUR  Maharashtra  441108,MBBS,Open
508,MEDICAL COLLEGE  JAIPUR JLN Marg  Jaipur  Rajasthan  302004,MBBS,Open
509,MEDICAL COLLEGE  AHMEDABAD B J Medical College  New Civil Hospital,MBBS,Open
510,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
511,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
512,INST.OF MED.SCIENCES  BHU VARANASI Institute of Medical Sciences  Banaras,MBBS,Open
513,COLLEGE THIRUVANANTHAPURAM OFFICE OF THE,MBBS,Open
514,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
515,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
516,MEDICAL COLLEGE  CHENNAI MADRAS MEDICAL COLLEGE,MBBS,Open
517,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,OBC
518,MEDICAL COLLEGE AND HOSPITAL  CHANDIGAR GOVERNMENT,MBBS,Open
519,Bihari Vajpayee Institute of Medical Sciences & DR RML HOSPITAL  NEW,MBBS,OBC
520,AIIMS  Rishikesh  ALL INDIA INSTITUTE OF MEDICAL SCIENCES  RISHIKESH,MBBS,Open
521,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
522,AIIMS  New Delhi AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI,MBBS,SC
523,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
524,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
525,LUCKNOW SHAHMINA ROAD  CHOWK  LUCKNOW  Uttar Pradesh  226003,MBBS,Open
526,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,OBC
527,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
528,G.S. MEDICAL COLLEGE  MUMBAI ACHARYA DONDE MARG PAREL,MBBS,Open
529,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
530,MEDICAL COLLEGE  AHMEDABAD B J Medical College  New Civil Hospital,MBBS,Open
531,INST.OF MED.SCIENCES  BHU VARANASI Institute of Medical Sciences  Banaras,MBBS,Open
532,AIIMS  Jodhpur BASNI PHASE - II  JODHPUR-342005  Rajasthan  342005,MBBS,OBC
533,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
534,AIIMS  Rishikesh  ALL INDIA INSTITUTE OF MEDICAL SCIENCES  RISHIKESH,MBBS,Open
535,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
536,AIIMS  Bhubaneswar AT - Sijua  POST - DUMUDUMA  BHUBANESWAR-751019 ,MBBS,EWS
537,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,OBC
538,MEDICAL COLLEGE  CHENNAI MADRAS MEDICAL COLLEGE,MBBS,Open
539,AIIMS  Kalyani NH-34 Connector  Basantapur  Saguna  Kalyani  741245  West Bengal ,MBBS,Open
540,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
541,AIIMS-Bhopal  SAKET NAGAR BHOPAL  Madhya Pradesh  462020,MBBS,Open
542,Azad Medical College  New Delhi 2 Bahadur Shah Zafar Marg,MBBS,Open
